ID,'Product using score','User area',gender,age,'Cumulative using time','Point balance','Product service usage','Pay a monthly fee by credit card','Active user',' Estimated salary','Purchase or not'
1401,684,?,Female,27,9,122550.05,2,0,1,137835.82,0
2919,578,Taichung,Female,38,4,113150.44,2,?,?,?,1
891,?,Tainan,Male,?,8,141541.25,1,?,0,66013.27,0
624,?,Taichung,Male,36,?,?,?,0,?,?,0
3402,591,?,?,33,4,?,?,1,0,?,0
1530,?,Tainan,Male,?,8,0,2,1,0,112124.98,0
5874,?,Taipei,?,?,9,0,1,1,?,?,1
9161,778,Taipei,Male,24,4,0,2,1,1,162809.2,0
5787,588,?,?,?,5,0,2,0,?,100727.68,0
4327,?,Tainan,Male,?,3,0,?,?,?,?,0
4720,566,Taichung,?,35,?,123042,?,1,?,66245.44,1
5753,752,Tainan,?,36,3,0,2,1,?,48505.1,0
9249,?,Tainan,Male,34,6,0,2,?,0,190347.72,0
6512,628,?,?,50,?,143054.56,1,?,1,109608.81,1
1573,?,Taipei,Female,?,3,109528.28,1,?,0,?,1
4631,489,Taichung,Male,?,2,126444.08,2,1,1,82662.73,0
4374,546,?,Female,45,2,?,1,?,?,197789.83,1
4909,540,Taipei,Male,48,2,109349.29,1,1,0,88703.04,1
6376,524,Tainan,Female,?,5,0,?,1,?,136079.64,1
7373,683,?,Male,?,9,114609.55,2,0,1,?,0
1864,731,Tainan,Male,25,8,?,?,1,?,97877.92,0
90,635,Taichung,Female,28,3,81623.67,?,1,1,156791.36,0
1735,?,?,Female,21,3,165878.76,2,1,1,164537.17,0
7324,742,Tainan,Male,24,8,?,2,?,0,4070.28,0
8261,640,Taichung,Female,30,5,?,1,?,?,141446.01,0
8021,850,Taipei,Female,46,2,157866.77,?,1,?,18986.12,0
389,709,?,?,?,2,0,?,0,?,162922.65,0
1968,559,?,Male,25,5,0,2,1,1,?,0
4333,?,Taichung,Male,31,2,134237.07,?,1,1,166423.66,1
5993,758,Taipei,Female,32,?,?,1,1,1,75396.43,0
3157,692,Taichung,?,?,8,?,1,?,0,59354.24,1
2277,542,?,Female,59,?,68892.77,?,?,0,7905.06,1
1879,?,Tainan,Male,?,7,0,2,1,?,78436.36,0
502,692,Taipei,?,54,?,0,2,1,1,88721.84,0
5836,609,Tainan,Male,37,5,129312.79,?,1,1,26793.82,0
3780,624,?,Male,?,0,0,?,0,0,112104.55,0
4730,683,Taipei,Female,?,4,?,?,?,1,?,1
7311,627,Taipei,Female,?,6,0,3,1,1,138700.75,1
6362,416,Taichung,Female,25,0,97738.97,?,1,1,160523.33,0
1523,787,Taipei,Female,35,1,106266.8,?,1,1,16607.15,0
6057,768,Taipei,?,?,?,0,2,1,1,?,0
3055,540,Tainan,Male,67,1,88382.01,1,0,?,59457,0
3546,?,Taipei,?,32,8,137649.47,1,0,?,198714.29,0
7498,698,Taipei,Male,27,?,?,2,1,0,111471.55,0
9336,?,?,Male,50,4,?,2,?,0,?,0
7983,545,Taichung,Male,?,1,132527.9,?,0,?,107429.71,0
1000,759,?,Female,38,1,104091.29,?,?,0,91561.91,0
8192,644,Taipei,Female,40,10,139180.97,1,1,1,19959.67,0
463,509,Tainan,?,25,3,108738.71,?,1,0,106920.57,0
1072,695,Taichung,Male,52,8,103023.26,1,?,1,22485.64,0
3073,?,Taipei,Female,30,8,?,1,1,0,?,0
6775,656,Taipei,Female,48,9,0,?,?,1,85240.61,1
1043,630,?,Female,39,7,?,1,?,0,140881.2,1
3829,497,?,?,55,7,131778.66,1,?,?,9972.64,0
6494,?,?,Male,35,9,100107.99,1,1,?,83949.68,0
7554,719,Tainan,?,35,8,0,1,1,1,165162.4,0
8009,591,Taichung,Female,?,10,?,1,1,0,1985.41,0
1493,735,Tainan,Male,50,9,0,1,?,?,166677.35,1
8564,?,Taipei,Male,?,1,?,?,1,?,143397.14,1
800,601,Taichung,Female,42,?,133636.16,1,0,1,103315.74,0
4576,833,?,Male,?,1,96462.25,2,0,?,?,0
9285,?,?,Male,61,?,157201.48,1,0,?,50368.63,0
2384,?,Taipei,Male,42,9,132739.26,?,0,0,174667.65,0
8452,?,Tainan,?,?,?,105229.34,1,1,1,34397.08,0
4568,554,Tainan,Female,27,4,?,?,1,?,135083.73,0
2490,?,Taipei,Male,28,6,122724.37,1,?,?,67057.27,0
6155,754,Taichung,?,39,3,160761.41,?,?,?,24156.03,0
7619,?,Taipei,Female,40,7,0,2,0,0,?,0
9104,?,Taipei,Female,29,3,?,?,?,0,158043.11,0
3542,838,Tainan,?,67,4,103267.8,1,1,1,78310.04,0
359,737,Taipei,?,?,1,?,1,?,1,?,0
6001,629,?,Female,37,10,99546.25,?,?,1,?,1
7960,556,?,Female,?,8,?,2,1,0,62112.7,0
8571,755,Taipei,Female,28,7,?,?,?,1,?,0
2294,689,?,Female,45,0,57784.22,?,?,0,197804,1
8701,?,Taichung,Male,23,8,73314.04,?,?,0,63446.47,0
3591,?,Taipei,Male,37,3,?,1,0,?,117946.3,0
5634,821,?,?,28,?,?,?,1,0,?,0
7771,?,Taipei,?,29,3,125689.29,1,1,?,151623.71,0
2140,?,Taipei,Female,?,2,?,1,1,0,34967.75,1
5578,?,Taipei,Female,62,5,?,?,1,?,100941.57,0
1085,796,Taipei,Male,24,8,0,2,1,0,?,0
838,?,Taichung,?,56,?,111642.08,1,1,?,80553.87,0
9700,763,?,Female,?,2,?,2,1,?,?,0
5604,598,Tainan,Male,39,?,0,?,1,0,?,0
7820,613,Tainan,Male,29,0,0,2,0,1,133897.32,0
6552,525,?,Female,30,5,?,2,?,?,?,0
7677,457,Taipei,Female,?,7,127837.54,1,?,1,60013.17,0
3107,?,Taipei,Female,45,?,0,2,?,1,?,0
3761,?,Tainan,?,38,?,86824.09,?,0,0,175905.97,0
7104,552,Taichung,Female,?,8,103362.14,?,0,1,?,1
1627,617,Taipei,Female,?,?,0,2,?,1,?,1
9309,742,?,Male,27,0,?,2,0,?,131534.96,0
1563,?,Taichung,Male,31,6,109052.59,2,1,?,?,1
3318,?,Taipei,?,71,3,0,?,?,1,146895.36,1
5767,556,Taipei,Male,40,5,125909.85,1,1,1,?,0
7028,464,Taichung,Male,?,4,155994.15,1,0,0,143665.44,0
9813,?,Taichung,Female,31,9,110941.93,2,1,0,163484.8,0
1475,?,?,Female,30,6,?,?,0,1,62688.55,0
5938,?,Tainan,Female,?,8,0,2,?,0,86657.48,0
7729,616,Taipei,Female,31,?,0,1,0,1,76456.17,0
7129,?,Tainan,Male,38,?,?,?,?,0,184544.59,0
7509,566,?,Male,54,?,?,?,?,?,172601.62,0
3153,?,Taipei,Female,40,9,137285.26,?,1,0,77063.63,1
6979,571,Taipei,Female,47,?,0,2,?,0,112366.98,0
4212,792,Tainan,?,?,?,?,1,?,?,5557.88,1
9964,?,Taichung,?,33,2,126524.11,1,?,0,136869.31,0
1832,632,Taipei,?,36,7,0,?,1,1,52526.65,0
440,464,Taichung,Female,?,3,85679.25,1,1,?,164104.74,0
2747,620,Taipei,Male,36,8,0,2,1,1,145937.99,0
7391,?,?,Male,20,3,187294.46,1,1,0,103456.47,0
7298,613,?,Female,43,4,140681.68,1,0,?,?,0
492,710,Taipei,?,41,?,?,?,?,1,9983.88,0
3823,850,Taipei,?,?,0,104386.53,1,?,?,105886.77,0
5110,710,?,Female,28,6,0,?,1,?,48426.98,0
3330,850,Taipei,Female,?,3,?,2,0,?,2465.8,0
7583,797,Taichung,?,33,10,83555.58,1,0,0,69767.14,0
7253,?,Taichung,?,40,?,?,?,1,?,?,0
2644,?,Taipei,?,27,4,?,?,1,?,?,0
7084,?,?,?,32,?,0,1,1,1,?,0
8793,497,?,Male,?,2,0,?,1,1,83087.13,0
1710,?,Tainan,Male,30,?,?,2,0,1,27937.12,0
1629,662,?,?,30,?,?,2,0,1,157884.83,0
2176,757,Taichung,?,34,?,?,2,0,0,187011.96,0
6218,693,Taipei,?,31,2,?,2,1,1,107759.31,0
5670,?,Taichung,?,?,7,?,2,0,1,171668.2,0
6745,?,Taipei,?,30,4,0,2,0,1,115611.97,0
8388,?,?,?,?,?,158697.61,?,1,0,?,0
2823,569,?,Female,34,3,?,1,1,?,133997.53,0
1797,?,Taipei,Male,37,9,124969.13,1,?,?,?,0
9235,642,Taichung,Male,49,?,120688.61,1,1,0,24770.22,1
243,703,Taipei,Male,37,8,105961.68,2,?,1,74158.8,0
2309,?,Taichung,Female,33,4,140002.35,1,1,0,123613.81,0
7047,?,Taichung,Female,?,2,?,?,1,0,?,0
8662,?,Taichung,Female,36,?,105858.71,1,?,1,4395.45,0
7336,?,Taipei,Female,41,?,?,?,1,?,?,0
1739,?,Tainan,Male,41,8,?,1,1,0,18510.41,0
5010,?,?,Male,33,4,0,2,1,0,116706,0
7109,806,Tainan,Female,37,2,137794.18,2,0,1,?,0
813,516,?,Female,33,3,0,2,1,1,58685.59,0
7622,661,Taipei,Male,39,?,0,2,0,0,?,0
9151,717,?,?,?,?,128206.79,?,1,?,54272.12,0
1886,563,?,?,32,?,0,2,?,?,19720.08,0
5311,622,Taichung,Male,?,?,?,?,0,?,?,1
9957,520,?,?,46,?,85216.61,1,1,0,117369.52,1
6548,?,Taipei,?,30,4,?,1,?,1,22929.08,0
9648,625,Taipei,Male,31,5,?,2,0,?,90.07,0
1288,?,Tainan,Female,39,9,?,?,0,?,?,0
8087,593,Taipei,Male,?,?,?,?,0,0,20893.61,0
8336,?,Taipei,Male,35,4,123761.68,1,1,0,83910.4,0
5462,?,Tainan,Male,?,?,118899.45,?,0,0,?,0
9299,?,Taichung,Male,27,5,190125.43,2,?,0,?,0
1729,758,?,Female,40,5,93499.82,?,?,0,123218.81,0
7360,?,Taipei,Male,?,?,120165.4,?,1,0,33701.5,0
7705,786,?,Female,?,?,0,2,1,0,117034.32,0
2769,669,Taipei,Male,26,?,0,?,1,?,197594.34,0
6312,741,Taipei,?,29,8,?,2,1,?,?,0
368,460,Taichung,?,35,?,102742.91,2,1,?,189339.6,0
8584,591,?,Female,38,?,142289.28,1,0,?,119638.85,0
7589,?,Tainan,Male,?,1,0,2,1,1,54816.57,0
2806,688,Taipei,?,51,5,0,1,1,?,?,1
3830,?,?,?,36,?,70784.27,1,?,0,30579.82,0
7181,794,Taipei,Male,30,8,0,?,?,1,24113.91,0
1180,?,Taichung,?,31,?,93460.47,?,0,0,172782.69,0
8399,767,Taichung,Female,45,7,132746.2,2,?,?,?,1
8722,775,?,Male,27,?,?,?,1,1,40807.26,0
7834,624,Tainan,Male,?,?,66220.17,1,0,?,170819.01,0
7711,506,?,?,40,?,?,1,1,?,144345.58,0
2261,576,Taipei,Male,?,9,0,2,?,1,?,0
5323,?,Taipei,Female,?,7,0,?,1,1,122580.48,0
4232,628,Taipei,Male,36,3,?,2,1,1,?,0
1916,503,Tainan,Male,?,7,0,1,0,1,192841.13,0
8619,?,Tainan,Female,41,?,?,2,1,?,35230.61,0
1227,531,Taichung,?,42,?,88324.31,2,?,0,75248.75,0
537,639,Taichung,Male,35,10,128173.9,2,1,?,?,0
5305,531,Tainan,?,42,6,75302.85,2,0,0,57034.35,0
4091,503,?,?,?,?,?,?,1,?,97893.32,0
3743,?,Taichung,Female,39,6,101851.8,?,1,?,7103.71,0
9887,675,?,Male,31,2,90826.27,2,1,0,?,0
5193,?,?,Female,39,8,0,2,1,?,101168.9,0
755,838,?,Female,39,5,166733.92,?,1,0,?,0
91,647,Tainan,?,?,5,0,3,1,1,174205.22,1
1327,781,Taipei,Female,?,3,128345.69,?,?,?,63218.85,0
785,747,Taichung,Male,58,7,116313.57,1,1,1,190696.35,1
2963,550,?,Male,?,9,140278.99,?,1,?,171457.06,1
5124,?,Tainan,Male,29,8,93833.86,?,0,1,?,0
801,?,Taipei,Male,52,7,0,2,1,?,173952.5,0
6222,513,Taipei,?,45,0,164649.52,?,1,0,?,1
7501,694,Taipei,Male,47,4,0,?,1,0,197528.62,0
2000,633,Taichung,Male,43,?,144164.29,1,1,1,158646.46,0
3099,?,Taipei,Female,24,3,?,2,1,?,198161.07,0
808,628,Taipei,?,69,5,0,2,1,?,181964.6,0
5754,?,?,?,41,6,0,2,0,?,101491.23,0
1297,653,Tainan,Male,55,2,70263.83,?,0,1,62347.71,0
3924,764,Taipei,Male,41,?,?,2,0,0,?,0
4153,757,Taichung,Male,?,8,149085.9,2,?,1,197077.36,0
3897,741,?,?,21,9,?,2,?,1,139259.54,0
6924,806,Taipei,Male,34,5,?,1,0,?,32125.98,0
5744,635,?,Male,38,0,?,?,0,?,?,0
7039,630,Taipei,Male,31,0,0,?,1,1,?,0
9723,?,Taipei,Female,?,3,?,2,1,1,2243.41,0
2567,660,Taichung,Female,29,6,180520.29,1,1,1,123850.58,0
8932,?,Taipei,Female,?,5,?,1,0,?,?,1
4057,655,Tainan,Female,28,3,113811.85,?,?,?,76844.23,0
8938,731,Taipei,Male,31,1,132512.26,?,1,?,?,0
5660,546,Taipei,Female,52,2,?,1,1,0,137332.37,1
4060,?,Taipei,Male,37,?,?,1,1,1,166678.28,0
2706,655,?,?,34,4,109783.69,2,1,0,?,0
8140,?,?,?,30,1,127187.86,?,1,1,?,0
1985,?,Tainan,Female,45,?,126495.57,?,1,1,164741.5,0
6063,718,?,Male,32,8,0,2,1,1,41399.33,0
9097,569,Taipei,Male,?,9,178755.84,1,1,0,199929.17,0
9346,582,Taipei,Male,?,?,148942,1,1,1,116944.3,0
8641,730,?,Female,32,9,127661.69,?,0,0,?,0
2268,?,Taipei,Male,?,?,0,2,1,0,197226.32,0
2666,612,Taichung,Male,?,9,?,1,?,0,105890.55,1
9471,751,Taichung,Female,?,10,132932.14,2,1,?,?,0
1032,631,Taipei,Female,22,3,?,2,0,0,30781.77,0
1349,?,Taipei,Male,32,7,?,1,1,1,2755.53,0
6765,570,Taipei,Male,37,6,0,1,?,1,187758.5,0
5065,?,Taipei,Female,?,9,?,2,1,?,103787.28,0
8309,556,Taipei,?,36,7,?,2,1,1,32044.64,0
6241,558,Taipei,Male,27,?,152283.39,?,1,?,?,0
6893,?,?,Female,56,?,?,1,1,0,89405.26,1
8415,600,?,Female,29,?,?,2,1,?,96051.1,0
4901,735,?,Male,41,7,?,?,?,?,137180.95,0
8638,?,?,Male,?,3,0,2,?,1,104703.96,0
5853,544,Tainan,Male,?,?,?,?,0,1,110317.39,0
5965,?,Tainan,?,35,6,?,1,0,?,76870.81,0
3631,656,?,Male,46,9,143267.14,2,?,?,193099.43,0
606,601,Taipei,Male,29,9,0,?,?,?,80393.27,0
7013,850,Tainan,Male,44,8,0,2,1,?,183617.32,0
8243,478,Taipei,Female,50,2,?,1,0,1,?,1
7894,?,Taipei,?,40,8,109219.83,1,?,?,?,0
3035,770,Taipei,Male,36,2,89800.14,?,1,1,105922.69,0
51,?,Taichung,Male,44,10,116363.37,?,?,0,?,0
6647,?,Tainan,?,42,2,0,2,0,0,199992.48,0
4795,705,?,Female,39,5,149379.66,2,1,0,?,0
3602,608,Taipei,?,?,?,?,1,1,0,93568.77,1
6532,518,?,Female,?,8,0,2,1,1,36193.07,0
1076,743,Taichung,Female,?,6,140348.56,2,?,1,?,0
9009,475,Taipei,Male,40,7,160818.08,1,0,1,169642.13,1
9204,?,Tainan,Male,51,4,?,2,0,?,123587.83,1
3029,697,Taichung,?,?,2,108128.96,2,1,?,103944.37,0
1194,363,Tainan,?,?,6,?,3,?,0,?,1
526,?,Taipei,Female,31,2,?,2,1,1,112349.51,0
5832,635,Taipei,?,27,8,?,1,1,1,152916.05,1
8059,?,Taipei,?,50,2,90408.16,2,?,?,48170.57,0
5277,575,Taipei,Male,29,4,121823.4,2,1,1,?,0
2915,?,Taipei,?,28,7,0,2,0,0,58595.64,0
2670,614,Taipei,Female,19,5,97445.49,?,1,0,122823.34,0
6034,612,Tainan,Female,36,5,119799.27,2,1,?,159416.58,0
4008,?,Taipei,?,43,7,139972.18,?,1,0,143668.58,0
5346,?,Taipei,Male,?,6,0,?,0,?,?,0
1126,612,Taichung,Female,58,1,149641.53,1,?,1,115161.28,0
1709,699,Taipei,Female,?,?,?,1,0,0,105760.01,0
2537,691,Taipei,Male,?,3,0,1,0,1,194930.3,1
6372,602,?,Male,?,5,?,2,1,1,77414.45,0
6667,588,Tainan,Male,32,?,109109.33,1,0,1,?,0
788,714,Taichung,Male,?,?,?,?,0,1,?,0
9511,617,Taipei,?,26,2,165947.99,2,?,1,?,0
6398,?,Tainan,?,33,9,?,?,?,?,103608.06,0
1445,?,Taipei,Female,?,10,0,2,0,?,113597.64,0
4534,?,Tainan,?,?,?,206014.94,2,0,1,?,1
2311,781,Taipei,?,32,6,147107.91,1,1,1,40066.95,0
4115,?,?,Male,?,3,116726.22,1,?,?,?,1
4158,?,?,?,?,5,0,2,?,1,180243.56,0
2745,694,?,?,38,7,121527.4,1,1,0,113481.02,0
7798,502,?,?,33,5,174673.65,2,1,?,33300.56,0
3812,?,?,?,42,9,0,2,1,?,35673.42,0
2076,710,Taichung,?,45,?,108231.37,1,1,1,?,0
6794,623,Taichung,?,50,7,126608.37,1,0,?,645.61,1
3337,690,Tainan,Male,?,10,0,2,1,0,55902.93,0
5962,?,Tainan,Male,?,5,?,2,0,1,117832.88,0
1738,?,Tainan,Male,?,9,0,?,1,1,47722.79,0
6440,?,Tainan,Male,?,1,138207.08,?,1,?,60778.11,1
8736,?,Taipei,?,30,10,114835.43,1,0,1,37662.49,0
802,671,Taichung,Female,?,?,84745.03,?,0,1,34673.98,0
1528,661,?,Male,35,?,124098.54,1,1,0,86678.48,0
9916,?,?,?,41,?,?,?,0,?,143980.29,0
3949,748,Tainan,?,?,9,?,?,0,1,124429.19,0
5636,568,Tainan,?,27,?,116320.68,1,0,1,45563.94,0
8330,?,Taipei,?,43,?,112499.42,2,1,0,30375.18,0
3526,625,Taichung,Male,31,4,77743.01,2,?,0,75335.68,0
5664,850,Taipei,Female,?,2,0,2,1,0,?,0
4982,667,Tainan,Female,?,?,136100.69,2,0,0,169669.33,1
9870,?,?,?,?,6,?,2,1,0,51454.06,0
7734,694,Taichung,?,58,1,?,1,?,0,102628.56,1
4167,850,Tainan,Female,45,5,174088.3,4,?,?,?,1
5846,?,?,Male,?,?,75242.28,?,0,1,101694.67,0
6514,513,?,Female,?,9,107135.04,?,1,1,160546.58,0
4789,?,?,?,44,?,0,2,1,0,?,0
4766,630,?,Female,49,?,?,?,?,1,162858.29,0
5575,503,?,?,36,?,?,?,?,1,16274.67,0
617,754,Tainan,?,?,6,170184.99,?,1,0,?,0
3074,?,Taichung,Female,32,?,?,2,?,?,172049.84,0
6472,850,?,?,?,5,?,2,1,0,?,0
9319,?,Tainan,?,69,?,0,?,?,?,134483.07,0
1206,?,Taipei,?,76,?,121313.88,1,?,1,64872.33,0
9039,?,?,Female,50,8,?,1,0,?,22457.25,1
1050,631,Taichung,Male,40,?,?,?,1,?,52449.62,1
2012,570,Taipei,?,32,?,117337.54,2,0,?,?,0
4188,656,Tainan,Male,32,5,136963.12,1,1,0,?,0
8195,?,Taipei,Male,42,4,126115.6,1,1,0,?,0
2909,?,Taipei,?,69,?,93320.8,1,1,1,24489.44,0
1441,558,?,Male,?,?,144757.02,1,1,?,22878.16,1
5433,?,Tainan,Male,?,?,0,1,?,?,175235.99,0
1466,?,Taipei,Female,32,3,?,?,?,?,?,0
3098,?,Taichung,Male,?,3,?,1,1,0,?,0
5826,607,Tainan,?,62,8,?,1,1,1,23386.77,1
5174,800,?,Male,38,9,?,1,1,?,?,0
4072,850,?,Female,54,?,120952.74,1,1,0,66963.15,0
215,?,?,Male,?,?,?,2,0,0,60427.3,0
9905,?,Tainan,Female,36,10,91760.11,?,1,?,?,0
3407,632,Tainan,?,?,7,80922.75,1,1,0,7820.78,0
1887,667,Tainan,Male,39,?,167557.12,?,1,1,41183.02,0
2708,?,Taipei,?,38,3,?,1,0,0,119882.86,0
2011,556,?,Female,?,8,168522.37,1,?,1,?,0
3758,593,Tainan,?,45,6,79259.75,1,1,0,?,0
1917,543,Taichung,Male,?,?,100900.5,?,?,0,33310.72,1
2986,840,Taipei,?,30,8,136291.71,1,?,0,54113.38,0
4142,850,Tainan,?,39,0,141829.67,?,1,1,92748.16,0
5937,588,Tainan,?,?,9,67178.19,?,?,1,163534.75,1
9444,596,Taichung,Male,54,1,?,?,1,1,120314.75,1
7006,751,Taipei,Male,?,1,114974.24,1,1,0,125920.54,0
4848,534,Taipei,Female,?,5,104822.45,1,0,1,160176.47,0
3230,?,Taipei,Female,66,5,0,1,1,?,49553.38,1
1722,585,Taipei,Female,39,?,0,2,1,0,?,0
6866,736,?,Female,26,?,?,1,0,?,188037.76,0
4482,494,?,?,30,3,85704.95,?,0,1,27886.06,0
7038,568,Taichung,?,46,?,?,?,0,0,?,1
4342,647,Taichung,Female,35,?,166518.63,2,1,0,147930.46,0
767,700,Taipei,Female,82,?,0,2,?,1,?,0
116,?,Taichung,?,?,9,?,2,?,?,?,0
4351,?,Tainan,Female,36,6,?,2,1,?,141364.27,0
9712,?,?,Male,41,?,120586.54,?,0,?,20491.15,0
9557,?,?,Male,34,7,115101.5,?,?,0,57841.89,1
6181,579,Tainan,?,?,4,0,?,?,?,32246.63,0
3248,791,Tainan,Male,?,7,?,1,?,0,89666.28,0
9243,612,Taichung,?,32,9,?,?,?,0,177092.16,0
6724,?,Taichung,?,51,2,92246.14,2,?,1,?,0
6402,556,Taipei,?,46,10,0,2,?,0,109184.24,0
8832,599,Taipei,Female,?,2,?,1,1,0,115724.78,0
5297,?,?,?,?,6,52831.13,1,?,1,?,1
5613,?,Taipei,Female,31,?,?,1,1,1,42012.55,0
6043,727,Taipei,Female,29,1,146652.01,1,1,?,?,0
4826,622,Taipei,Male,31,?,106260.67,1,1,1,2578.43,0
3152,686,?,Female,?,3,111695.62,1,0,0,136643.84,0
239,668,Taipei,Female,46,2,?,3,1,0,89048.46,1
52,585,Taichung,?,36,?,146050.97,2,0,?,86424.57,0
3316,527,?,Female,25,?,0,2,0,1,?,0
4948,753,Taipei,Female,62,6,?,2,?,1,136398.9,0
5794,763,Tainan,?,32,8,0,?,1,?,?,0
8310,?,Taipei,?,27,9,0,?,?,0,?,0
7868,640,Tainan,Female,46,3,0,?,1,?,156260.08,0
5021,?,Taichung,Female,68,1,95039.12,1,?,1,?,1
9379,709,Tainan,Female,?,?,111827.27,2,1,?,12674.68,0
7518,586,?,Male,58,?,151933.63,?,?,?,162960.05,1
8586,?,Taipei,Female,?,6,0,?,?,0,?,1
9046,?,Taichung,Male,?,?,126285.73,1,1,0,177614.17,1
1698,683,Taipei,?,30,8,110829.52,2,?,?,?,0
5024,555,Taipei,?,40,?,43028.77,?,1,0,170514.21,0
4244,768,Taipei,Female,26,5,51116.26,?,?,?,70454.79,1
9424,?,Tainan,Female,28,8,161592.76,1,1,0,177834.79,0
5011,575,Taichung,Male,?,7,121205.15,4,1,1,168080.53,1
7695,?,Tainan,Female,64,?,116954.32,1,1,1,91149.48,0
6327,555,?,Male,31,?,145875.74,1,1,0,?,0
7352,654,Tainan,Male,?,5,0,?,1,?,?,0
4155,?,?,Male,?,3,?,2,1,0,?,0
3722,731,Taipei,Female,41,9,?,?,?,?,?,0
6587,?,Taichung,Male,?,7,98630.31,2,1,?,40250.82,0
3052,?,?,Male,53,1,102520.37,1,1,1,170195.4,0
8147,717,Taipei,Male,?,7,?,?,?,1,169952.82,0
921,?,Taipei,?,44,5,0,?,0,?,9200.54,0
7664,?,Taipei,Male,39,9,0,2,?,1,104730.52,0
3364,?,?,Male,38,2,129728.6,?,1,0,89289.54,0
4312,727,?,?,52,1,?,1,?,0,80259.67,1
7300,?,Taipei,?,?,?,146606.6,1,1,1,68021.9,0
8539,731,Tainan,Female,33,5,137388.01,2,?,?,165000.68,0
4670,443,Taichung,Male,50,3,117206.3,?,1,0,42840.18,1
541,833,Taipei,Male,37,8,?,2,1,1,136129.49,0
9120,?,?,Female,?,5,171325.98,1,1,1,159718.27,1
3141,?,Tainan,Male,30,4,0,2,?,0,?,0
831,684,?,Female,34,?,0,2,1,1,?,0
3028,774,?,Female,42,3,137781.65,?,0,0,199316.19,0
5371,682,Taipei,?,?,6,0,2,0,1,?,1
6520,669,?,?,?,?,112650.89,1,0,0,166386.22,1
5583,534,Taipei,?,?,3,0,?,?,?,?,0
4359,483,Taipei,Male,48,?,0,2,?,1,110059.38,0
2155,606,Taichung,Male,65,10,126306.64,3,0,0,?,1
9650,715,Taipei,Female,38,?,0,2,1,1,332.81,0
2760,709,?,Male,37,7,0,1,1,0,?,0
3421,680,Taipei,Male,?,?,?,2,?,?,3148.2,0
1171,699,?,Male,26,6,79932.41,1,0,?,150242.44,0
258,?,Taichung,?,?,?,37266.67,2,0,0,156917.12,0
5956,?,?,Female,39,?,?,1,1,1,59636.43,1
1904,752,Tainan,Male,36,2,0,2,1,1,45570.84,0
9492,649,Taipei,Female,35,4,108306.44,1,?,1,192486.24,0
8696,?,?,?,31,9,0,?,1,0,169278.51,0
6029,?,Tainan,?,?,?,142644.64,2,1,?,?,1
4864,464,Taipei,?,33,10,?,2,?,?,100447.53,0
7852,758,?,Male,?,?,?,1,1,?,35865.44,1
9542,603,?,?,38,8,59360.77,1,?,1,191457.06,0
6810,684,Taipei,Female,26,5,87098.91,1,0,0,106095.82,0
3019,588,Taipei,Female,27,8,0,?,1,?,20066.38,0
6061,754,Tainan,?,39,7,?,?,1,?,133600.89,1
1511,535,?,Male,33,2,?,1,1,1,110299.78,0
7824,705,?,Male,32,7,?,2,1,0,7921.57,0
2296,699,Taipei,Male,40,?,0,1,0,1,?,1
8645,716,?,?,29,?,0,2,0,0,78616.92,0
5254,?,Tainan,?,27,9,0,2,0,0,108008.05,0
7482,626,?,?,34,7,113014.7,2,1,1,?,0
5251,?,Taichung,Female,24,9,69881.09,?,0,1,64421.02,0
9063,?,Tainan,Male,64,3,45752.78,?,?,?,79623.28,1
7229,539,Taipei,Female,?,2,127286.04,?,?,?,166929.43,1
6233,725,Taichung,Female,47,1,104887.43,?,0,0,86622.56,1
2982,616,Taichung,?,39,?,?,2,1,0,55556.3,0
1246,626,Taipei,Female,?,?,?,?,1,0,20063.63,1
1944,728,Taichung,Male,39,6,152182.83,?,?,0,161203.6,0
7313,629,?,Female,43,0,0,?,1,?,?,0
6947,418,?,Male,36,7,?,1,1,1,?,0
2024,601,?,Male,41,1,123971.16,1,0,1,?,0
4821,484,?,Female,32,?,?,2,1,1,139390.99,0
3470,679,Tainan,Female,26,3,76554.06,1,?,?,184800.27,0
8004,603,?,Male,57,6,105000.85,?,?,1,?,1
9553,664,?,?,?,5,?,?,1,1,?,0
7917,?,?,Male,33,6,0,?,1,0,111590.35,0
869,603,Taichung,?,44,6,?,2,1,0,108488.33,1
5944,?,?,Female,55,?,0,2,1,?,18369.33,0
2925,499,Taichung,?,29,6,148051.52,1,?,?,118623.94,0
3827,774,Taipei,Male,?,?,112510.89,1,1,?,?,0
8537,646,Taipei,?,43,8,?,1,1,0,61937.6,0
106,?,?,Female,46,4,107073.27,2,1,?,30984.59,1
1611,588,Taipei,Female,24,0,?,2,1,1,140586.08,0
1277,635,Taichung,?,?,5,113488.68,1,1,0,?,1
1021,625,?,?,?,6,173434.9,1,1,?,165580.93,1
4458,713,Taichung,?,?,1,?,1,?,?,?,0
4660,410,Taichung,Female,50,2,102278.79,2,?,0,89822.48,0
2736,?,Taichung,Female,30,?,143340.44,1,1,?,145796.49,0
6264,?,Taipei,Male,37,3,?,2,1,1,180012.39,0
8825,643,Tainan,Female,?,6,?,2,1,1,41549.64,0
660,751,Taipei,?,?,6,?,2,?,0,?,0
8348,?,Tainan,Female,?,7,165969.26,?,1,?,156122.13,1
1766,766,Taichung,Male,?,6,112088.04,2,1,1,?,0
5348,649,Tainan,Male,32,1,0,1,?,1,?,1
